TaskType,PriTaskModality,TargetSize,TargetDestDistance,PathDir,PriTaskElapsed,RotTaskElapsed,NumbWrongDeselection,NumbPathExit,PathFirstSegExit,PathMidSegExit,PathLastSegExit,NumbMismatchRotTask,Time Stamp
1,GazeClick,medium,20.000,down,1.546,9999.000,9999.000,9999.000,0,0,0,0,0,9999.000,9999.000,9999,01Oct / 10:58:15 AM
1,GazeClick,big,30.000,up,1.135,9999.000,9999.000,9999.000,0,0,0,0,0,9999.000,9999.000,9999,01Oct / 10:58:18 AM
1,GazeClick,big,30.000,down,1.127,9999.000,9999.000,9999.000,0,0,0,0,0,9999.000,9999.000,9999,01Oct / 10:58:21 AM
1,GazeClick,big,20.000,up,1.084,9999.000,9999.000,9999.000,0,1,1,0,0,9999.000,9999.000,9999,01Oct / 10:58:24 AM
1,GazeClick,big,20.000,down,0.841,9999.000,9999.000,9999.000,0,0,0,0,0,9999.000,9999.000,9999,01Oct / 10:58:27 AM
1,GazeClick,small,30.000,down,1.398,9999.000,9999.000,9999.000,0,2,0,1,1,9999.000,9999.000,9999,01Oct / 10:58:30 AM
1,GazeClick,small,20.000,up,1.366,9999.000,9999.000,9999.000,0,1,0,1,0,9999.000,9999.000,9999,01Oct / 10:58:34 AM
2,ControllerClick,big,40.000,up,3.583,0.234,0.933,0.699,0,0,0,0,0,0.933,0.000,0,01Oct / 10:59:17 AM
2,ControllerClick,big,40.000,down,2.086,0.222,0.967,0.744,0,0,0,0,0,0.967,0.000,0,01Oct / 10:59:21 AM
2,ControllerClick,small,30.000,down,3.110,0.223,2.099,1.877,0,4,0,3,1,1.033,2.099,1,01Oct / 10:59:26 AM
2,ControllerClick,small,20.000,up,2.357,0.223,1.178,0.955,0,0,0,0,0,1.178,0.000,0,01Oct / 10:59:31 AM
2,ControllerClick,small,20.000,down,2.570,0.222,1.199,0.977,0,0,0,0,0,1.199,0.000,0,01Oct / 10:59:36 AM
2,ControllerClick,medium,30.000,down,2.128,0.222,1.033,0.811,0,0,0,0,0,1.033,0.000,0,01Oct / 10:59:40 AM
2,ControllerClick,medium,20.000,up,1.974,0.222,0.944,0.721,0,0,0,0,0,0.944,0.000,0,01Oct / 10:59:44 AM
2,ControllerClick,medium,20.000,down,1.765,0.233,0.811,0.577,0,0,0,0,0,0.811,0.000,0,01Oct / 10:59:48 AM
2,ControllerClick,big,20.000,up,1.500,0.222,0.844,0.622,0,0,0,0,0,0.844,0.000,0,01Oct / 10:59:52 AM
2,ControllerClick,big,20.000,down,1.801,0.222,0.855,0.633,0,0,0,0,0,0.855,0.000,0,01Oct / 10:59:55 AM
2,ControllerClick,medium,40.000,up,2.259,0.223,0.833,0.611,0,0,0,0,0,0.833,0.000,0,01Oct / 11:00:00 AM
2,GazeDwell,medium,40.000,up,2.630,0.233,1.078,0.844,0,0,0,0,0,1.078,0.000,0,01Oct / 11:00:35 AM
2,GazeDwell,medium,40.000,down,1.921,0.222,1.033,0.811,0,0,0,0,0,1.033,0.000,0,01Oct / 11:00:39 AM
2,GazeDwell,medium,30.000,up,1.734,0.222,0.855,0.633,0,0,0,0,0,0.855,0.000,0,01Oct / 11:00:43 AM
2,GazeDwell,big,30.000,up,1.270,0.222,0.767,0.545,0,0,0,0,0,0.767,0.000,0,01Oct / 11:00:46 AM
2,GazeDwell,big,30.000,down,1.393,0.222,0.755,0.533,0,0,0,0,0,0.755,0.000,0,01Oct / 11:00:50 AM
2,GazeDwell,big,40.000,up,1.206,0.222,0.744,0.522,0,1,0,1,0,0.744,0.000,0,01Oct / 11:00:53 AM
2,GazeDwell,big,40.000,down,1.563,0.222,0.733,0.511,0,1,1,0,0,0.733,0.000,0,01Oct / 11:00:57 AM
2,GazeDwell,small,30.000,down,2.120,0.222,0.900,0.678,0,5,2,3,0,0.900,0.000,0,01Oct / 11:01:02 AM
2,GazeDwell,small,20.000,up,1.833,0.222,0.911,0.689,0,5,0,5,0,0.911,0.000,0,01Oct / 11:01:06 AM
2,GazeDwell,small,20.000,down,2.080,0.222,0.911,0.689,0,3,0,2,1,0.911,0.000,0,01Oct / 11:01:10 AM
2,GazeDwell,small,40.000,up,3.037,0.223,0.844,0.622,0,2,0,1,1,0.844,0.000,0,01Oct / 11:01:15 AM
2,GazeDwell,small,40.000,down,3.417,0.222,0.944,0.722,0,11,0,5,6,0.944,0.000,0,01Oct / 11:01:20 AM
2,GazeDwell,small,30.000,up,2.253,0.222,0.922,0.700,0,1,0,1,0,0.922,0.000,0,01Oct / 11:01:25 AM
2,GazeDwell,medium,30.000,down,2.377,0.222,0.856,0.633,0,0,0,0,0,0.856,0.000,0,01Oct / 11:01:29 AM
2,GazeDwell,medium,20.000,up,1.891,0.222,0.789,0.567,0,0,0,0,0,0.789,0.000,0,01Oct / 11:01:33 AM
2,GazeDwell,medium,20.000,down,1.937,0.222,0.833,0.611,0,0,0,0,0,0.833,0.000,0,01Oct / 11:01:37 AM
2,GazeDwell,big,20.000,up,1.694,0.222,0.789,0.566,0,0,0,0,0,0.789,0.000,0,01Oct / 11:01:41 AM
2,GazeDwell,big,20.000,down,1.751,0.233,0.833,0.600,0,0,0,0,0,0.833,0.000,0,01Oct / 11:01:45 AM
2,GazeDwell,big,30.000,up,1.764,0.223,0.711,0.488,0,0,0,0,0,0.711,0.000,0,01Oct / 11:01:49 AM
2,GazeDwell,big,30.000,down,2.099,0.222,0.778,0.556,0,0,0,0,0,0.778,0.000,0,01Oct / 11:01:53 AM
2,GazeClick,small,30.000,down,3.199,0.233,1.054,0.821,0,2,0,2,0,1.054,0.000,0,01Oct / 11:02:24 AM
2,GazeClick,small,20.000,up,1.136,0.222,1.122,0.900,0,3,1,2,0,1.122,0.000,0,01Oct / 11:02:29 AM
2,GazeClick,small,20.000,down,1.892,0.222,1.100,0.878,0,2,1,1,0,1.100,0.000,0,01Oct / 11:02:33 AM
2,GazeClick,big,20.000,up,2.394,0.222,0.966,0.744,0,0,0,0,0,0.966,0.000,0,01Oct / 11:02:38 AM
2,GazeClick,big,20.000,down,3.297,0.222,0.822,0.600,1,0,0,0,0,0.822,0.000,0,01Oct / 11:02:43 AM
2,GazeClick,big,40.000,up,1.455,0.223,0.767,0.543,0,0,0,0,0,0.767,0.000,0,01Oct / 11:02:47 AM
2,GazeClick,big,40.000,down,1.645,0.222,0.889,0.666,0,0,0,0,0,0.889,0.000,0,01Oct / 11:02:50 AM
2,GazeClick,big,30.000,up,1.258,0.222,0.622,0.400,0,0,0,0,0,0.622,0.000,0,01Oct / 11:02:54 AM
2,GazeClick,big,30.000,down,1.170,0.222,0.689,0.467,0,0,0,0,0,0.689,0.000,0,01Oct / 11:02:57 AM
2,GazeClick,small,40.000,up,3.339,0.222,0.867,0.644,1,5,1,2,2,0.867,0.000,0,01Oct / 11:03:02 AM
2,GazeClick,small,40.000,down,2.919,0.222,0.834,0.611,0,8,0,3,5,0.834,0.000,0,01Oct / 11:03:07 AM
2,GazeClick,small,30.000,up,1.932,0.222,0.933,0.711,0,3,2,1,0,0.933,0.000,0,01Oct / 11:03:11 AM
2,GazeClick,medium,40.000,up,1.745,0.222,0.834,0.611,0,0,0,0,0,0.834,0.000,0,01Oct / 11:03:15 AM
2,GazeClick,medium,40.000,down,2.202,0.233,1.432,1.200,0,0,0,0,0,1.432,0.000,0,01Oct / 11:03:19 AM
2,GazeClick,medium,30.000,up,1.570,0.222,0.922,0.700,0,0,0,0,0,0.922,0.000,0,01Oct / 11:03:22 AM
2,GazeClick,medium,30.000,down,1.528,0.222,0.800,0.578,0,1,0,1,0,0.800,0.000,0,01Oct / 11:03:26 AM
2,GazeClick,medium,20.000,up,1.707,0.222,0.911,0.689,0,1,1,0,0,0.911,0.000,0,01Oct / 11:03:29 AM
2,GazeClick,medium,20.000,down,1.898,0.223,1.222,0.999,0,0,0,0,0,1.222,0.000,0,01Oct / 11:03:33 AM
1,ControllerClick,medium,30.000,down,2.522,9999.000,9999.000,9999.000,0,1,0,1,0,9999.000,9999.000,9999,01Oct / 12:34:36 PM
1,ControllerClick,medium,20.000,up,2.002,9999.000,9999.000,9999.000,0,0,0,0,0,9999.000,9999.000,9999,01Oct / 12:34:40 PM
1,ControllerClick,medium,20.000,down,1.659,9999.000,9999.000,9999.000,0,0,0,0,0,9999.000,9999.000,9999,01Oct / 12:34:44 PM
1,ControllerClick,big,20.000,up,1.538,9999.000,9999.000,9999.000,0,0,0,0,0,9999.000,9999.000,9999,01Oct / 12:34:47 PM
1,ControllerClick,big,20.000,down,1.595,9999.000,9999.000,9999.000,0,0,0,0,0,9999.000,9999.000,9999,01Oct / 12:34:51 PM
1,ControllerClick,big,40.000,up,1.875,9999.000,9999.000,9999.000,0,0,0,0,0,9999.000,9999.000,9999,01Oct / 12:34:55 PM
1,ControllerClick,big,40.000,down,1.888,9999.000,9999.000,9999.000,0,0,0,0,0,9999.000,9999.000,9999,01Oct / 12:34:59 PM
1,ControllerClick,big,30.000,up,1.712,9999.000,9999.000,9999.000,0,0,0,0,0,9999.000,9999.000,9999,01Oct / 12:35:03 PM
1,ControllerClick,big,30.000,down,1.836,9999.000,9999.000,9999.000,0,0,0,0,0,9999.000,9999.000,9999,01Oct / 12:35:06 PM
1,ControllerClick,medium,40.000,up,1.759,9999.000,9999.000,9999.000,0,0,0,0,0,9999.000,9999.000,9999,01Oct / 12:35:10 PM
1,ControllerClick,medium,40.000,down,2.017,9999.000,9999.000,9999.000,0,0,0,0,0,9999.000,9999.000,9999,01Oct / 12:35:14 PM
1,ControllerClick,medium,30.000,up,1.808,9999.000,9999.000,9999.000,0,0,0,0,0,9999.000,9999.000,9999,01Oct / 12:35:18 PM
1,ControllerClick,small,30.000,down,2.110,9999.000,9999.000,9999.000,0,0,0,0,0,9999.000,9999.000,9999,01Oct / 12:35:22 PM
1,ControllerClick,small,20.000,up,1.456,9999.000,9999.000,9999.000,0,0,0,0,0,9999.000,9999.000,9999,01Oct / 12:35:26 PM
1,ControllerClick,medium,40.000,up,3.856,9999.000,9999.000,9999.000,0,0,0,0,0,9999.000,9999.000,9999,04Oct / 4:17:43 PM
1,ControllerClick,medium,40.000,down,2.392,9999.000,9999.000,9999.000,0,0,0,0,0,9999.000,9999.000,9999,04Oct / 4:17:48 PM
1,ControllerClick,medium,30.000,up,1.961,9999.000,9999.000,9999.000,0,0,0,0,0,9999.000,9999.000,9999,04Oct / 4:17:52 PM
1,ControllerClick,medium,30.000,down,2.596,9999.000,9999.000,9999.000,0,0,0,0,0,9999.000,9999.000,9999,04Oct / 4:17:57 PM
1,ControllerClick,medium,20.000,up,2.221,9999.000,9999.000,9999.000,0,0,0,0,0,9999.000,9999.000,9999,04Oct / 4:18:03 PM
1,ControllerClick,medium,20.000,down,2.479,9999.000,9999.000,9999.000,0,0,0,0,0,9999.000,9999.000,9999,04Oct / 4:18:08 PM
1,ControllerClick,small,30.000,down,2.948,9999.000,9999.000,9999.000,0,0,0,0,0,9999.000,9999.000,9999,04Oct / 4:18:13 PM
1,ControllerClick,small,20.000,up,2.995,9999.000,9999.000,9999.000,0,0,0,0,0,9999.000,9999.000,9999,04Oct / 4:18:20 PM
1,ControllerClick,small,20.000,down,2.413,9999.000,9999.000,9999.000,0,4,3,1,0,9999.000,9999.000,9999,04Oct / 4:18:33 PM
1,ControllerClick,big,40.000,up,2.004,9999.000,9999.000,9999.000,0,0,0,0,0,9999.000,9999.000,9999,04Oct / 4:18:37 PM
1,ControllerClick,big,40.000,down,2.039,9999.000,9999.000,9999.000,0,0,0,0,0,9999.000,9999.000,9999,04Oct / 4:18:42 PM
1,ControllerClick,big,30.000,up,1.719,9999.000,9999.000,9999.000,0,0,0,0,0,9999.000,9999.000,9999,04Oct / 4:18:46 PM
1,ControllerClick,big,30.000,down,1.931,9999.000,9999.000,9999.000,0,0,0,0,0,9999.000,9999.000,9999,04Oct / 4:18:50 PM
1,ControllerClick,small,40.000,up,2.056,9999.000,9999.000,9999.000,0,0,0,0,0,9999.000,9999.000,9999,04Oct / 4:18:54 PM
1,ControllerClick,small,40.000,down,1.924,9999.000,9999.000,9999.000,0,1,0,1,0,9999.000,9999.000,9999,04Oct / 4:18:59 PM
1,ControllerClick,small,30.000,up,2.259,9999.000,9999.000,9999.000,0,1,0,1,0,9999.000,9999.000,9999,04Oct / 4:19:03 PM
1,ControllerClick,big,20.000,up,1.517,9999.000,9999.000,9999.000,0,0,0,0,0,9999.000,9999.000,9999,04Oct / 4:19:07 PM
1,GazeDwell,medium,30.000,down,1.997,9999.000,9999.000,9999.000,0,0,0,0,0,9999.000,9999.000,9999,04Oct / 4:19:40 PM
1,GazeDwell,medium,20.000,up,1.765,9999.000,9999.000,9999.000,0,0,0,0,0,9999.000,9999.000,9999,04Oct / 4:19:43 PM
1,GazeDwell,medium,20.000,down,1.545,9999.000,9999.000,9999.000,0,1,0,1,0,9999.000,9999.000,9999,04Oct / 4:19:47 PM
1,GazeDwell,medium,40.000,up,1.869,9999.000,9999.000,9999.000,0,2,0,2,0,9999.000,9999.000,9999,04Oct / 4:19:51 PM
1,GazeDwell,medium,40.000,down,2.382,9999.000,9999.000,9999.000,0,0,0,0,0,9999.000,9999.000,9999,04Oct / 4:19:55 PM
1,GazeDwell,medium,30.000,up,1.706,9999.000,9999.000,9999.000,0,0,0,0,0,9999.000,9999.000,9999,04Oct / 4:19:59 PM
1,GazeDwell,small,30.000,down,2.174,9999.000,9999.000,9999.000,0,1,0,1,0,9999.000,9999.000,9999,04Oct / 4:20:04 PM
1,GazeDwell,small,20.000,up,2.143,9999.000,9999.000,9999.000,0,3,0,3,0,9999.000,9999.000,9999,04Oct / 4:20:08 PM
1,GazeDwell,small,20.000,down,1.978,9999.000,9999.000,9999.000,0,1,0,1,0,9999.000,9999.000,9999,04Oct / 4:20:12 PM
1,GazeDwell,big,40.000,up,1.458,9999.000,9999.000,9999.000,0,0,0,0,0,9999.000,9999.000,9999,04Oct / 4:20:16 PM
1,GazeDwell,big,40.000,down,1.660,9999.000,9999.000,9999.000,0,0,0,0,0,9999.000,9999.000,9999,04Oct / 4:20:20 PM
1,GazeDwell,big,20.000,up,1.250,9999.000,9999.000,9999.000,0,0,0,0,0,9999.000,9999.000,9999,04Oct / 4:20:23 PM
1,GazeDwell,big,20.000,down,1.352,9999.000,9999.000,9999.000,0,0,0,0,0,9999.000,9999.000,9999,04Oct / 4:20:26 PM
1,GazeDwell,big,30.000,up,1.264,9999.000,9999.000,9999.000,0,1,1,0,0,9999.000,9999.000,9999,04Oct / 4:20:30 PM
1,GazeDwell,big,30.000,down,1.621,9999.000,9999.000,9999.000,0,0,0,0,0,9999.000,9999.000,9999,04Oct / 4:20:34 PM
1,GazeClick,big,20.000,up,2.245,9999.000,9999.000,9999.000,0,0,0,0,0,9999.000,9999.000,9999,04Oct / 4:21:09 PM
1,GazeClick,big,20.000,down,1.958,9999.000,9999.000,9999.000,0,0,0,0,0,9999.000,9999.000,9999,04Oct / 4:21:13 PM
1,GazeClick,small,30.000,down,8.704,9999.000,9999.000,9999.000,1,13,1,1,11,9999.000,9999.000,9999,04Oct / 4:21:25 PM
1,GazeClick,small,20.000,up,2.388,9999.000,9999.000,9999.000,0,2,0,2,0,9999.000,9999.000,9999,04Oct / 4:21:30 PM
1,GazeClick,small,20.000,down,3.190,9999.000,9999.000,9999.000,0,5,2,3,0,9999.000,9999.000,9999,04Oct / 4:21:35 PM
1,GazeClick,big,30.000,up,2.071,9999.000,9999.000,9999.000,0,0,0,0,0,9999.000,9999.000,9999,04Oct / 4:21:40 PM
1,GazeClick,big,30.000,down,2.372,9999.000,9999.000,9999.000,0,0,0,0,0,9999.000,9999.000,9999,04Oct / 4:21:45 PM
1,GazeClick,medium,30.000,down,2.042,9999.000,9999.000,9999.000,0,0,0,0,0,9999.000,9999.000,9999,04Oct / 4:21:50 PM
1,GazeClick,medium,20.000,up,1.944,9999.000,9999.000,9999.000,0,0,0,0,0,9999.000,9999.000,9999,04Oct / 4:21:54 PM
1,GazeClick,medium,20.000,down,2.056,9999.000,9999.000,9999.000,0,0,0,0,0,9999.000,9999.000,9999,04Oct / 4:21:58 PM
1,GazeClick,small,40.000,up,1.736,9999.000,9999.000,9999.000,0,2,0,2,0,9999.000,9999.000,9999,04Oct / 4:22:02 PM
1,GazeClick,small,40.000,down,2.460,9999.000,9999.000,9999.000,0,6,0,4,2,9999.000,9999.000,9999,04Oct / 4:22:07 PM
1,GazeClick,small,30.000,up,1.785,9999.000,9999.000,9999.000,0,11,0,6,5,9999.000,9999.000,9999,04Oct / 4:22:11 PM
2,ControllerClick,big,40.000,up,3.530,0.233,1.088,0.855,0,0,0,0,0,1.088,0.000,0,04Oct / 4:22:58 PM
2,ControllerClick,big,40.000,down,3.889,0.233,2.488,2.255,0,2,0,2,0,2.488,0.000,0,04Oct / 4:23:05 PM
2,ControllerClick,big,20.000,up,2.459,0.222,1.211,0.989,0,0,0,0,0,1.211,0.000,0,04Oct / 4:23:10 PM
2,ControllerClick,big,20.000,down,3.349,0.233,1.477,1.244,0,1,0,1,0,1.477,0.000,0,04Oct / 4:23:15 PM
2,ControllerClick,small,40.000,up,3.052,0.222,1.444,1.222,0,1,0,1,0,1.444,0.000,0,04Oct / 4:23:21 PM
2,ControllerClick,small,40.000,down,3.011,0.222,1.488,1.266,0,4,1,3,0,1.488,0.000,0,04Oct / 4:23:27 PM
2,ControllerClick,small,30.000,up,2.514,0.222,1.466,1.244,0,0,0,0,0,1.466,0.000,0,04Oct / 4:23:32 PM
2,ControllerClick,big,30.000,up,1.982,0.233,1.133,0.900,0,0,0,0,0,1.133,0.000,0,04Oct / 4:23:36 PM
2,ControllerClick,big,30.000,down,2.084,0.222,1.022,0.800,0,0,0,0,0,1.022,0.000,0,04Oct / 4:23:41 PM
2,ControllerClick,medium,40.000,up,2.219,0.222,1.399,1.177,0,1,0,1,0,1.399,0.000,0,04Oct / 4:23:45 PM
2,ControllerClick,medium,40.000,down,2.432,0.222,1.366,1.144,0,0,0,0,0,1.366,0.000,0,04Oct / 4:23:50 PM
2,ControllerClick,medium,30.000,up,2.679,0.222,1.944,1.722,0,0,0,0,0,1.944,0.000,0,04Oct / 4:23:55 PM
2,ControllerClick,small,30.000,down,2.360,0.222,1.178,0.955,0,0,0,0,0,1.178,0.000,0,04Oct / 4:24:00 PM
2,ControllerClick,small,20.000,up,2.917,0.222,1.210,0.988,0,0,0,0,0,1.210,0.000,0,04Oct / 4:24:05 PM
2,ControllerClick,small,20.000,down,2.997,0.222,0.878,0.655,0,3,0,3,0,0.878,0.000,0,04Oct / 4:24:11 PM
2,ControllerClick,medium,30.000,down,1.945,0.222,1.155,0.933,0,1,0,1,0,1.155,0.000,0,04Oct / 4:24:16 PM
2,ControllerClick,medium,20.000,up,1.891,0.222,0.800,0.577,0,0,0,0,0,0.800,0.000,0,04Oct / 4:24:21 PM
2,GazeDwell,big,30.000,up,2.467,0.238,1.083,0.845,0,0,0,0,0,1.083,0.000,0,04Oct / 4:24:54 PM
2,GazeDwell,big,30.000,down,2.975,0.222,1.388,1.166,0,1,1,0,0,1.388,0.000,0,04Oct / 4:24:59 PM
2,GazeDwell,medium,30.000,down,2.221,0.222,1.077,0.855,0,2,0,1,1,1.077,0.000,0,04Oct / 4:25:03 PM
2,GazeDwell,medium,20.000,up,2.246,0.223,0.989,0.766,0,0,0,0,0,0.989,0.000,0,04Oct / 4:25:08 PM
2,GazeDwell,medium,20.000,down,2.103,0.223,1.022,0.800,0,0,0,0,0,1.022,0.000,0,04Oct / 4:25:12 PM
2,GazeDwell,small,40.000,up,3.860,0.233,1.521,1.288,0,12,4,8,0,1.521,0.000,0,04Oct / 4:25:18 PM
2,GazeDwell,small,40.000,down,3.130,0.222,1.445,1.222,0,2,1,1,0,1.445,0.000,0,04Oct / 4:25:23 PM
2,GazeDwell,small,30.000,up,2.610,0.222,1.011,0.788,0,4,0,1,3,1.011,0.000,0,04Oct / 4:25:28 PM
2,GazeDwell,big,40.000,up,2.235,0.222,1.055,0.833,0,0,0,0,0,1.055,0.000,0,04Oct / 4:25:32 PM
2,GazeDwell,big,40.000,down,2.414,0.222,0.877,0.655,0,0,0,0,0,0.877,0.000,0,04Oct / 4:25:37 PM
2,GazeDwell,small,30.000,down,2.994,0.223,1.488,1.265,0,3,1,2,0,1.488,0.000,0,04Oct / 4:25:42 PM
2,GazeDwell,small,20.000,up,2.507,0.222,1.211,0.989,0,3,0,3,0,1.211,0.000,0,04Oct / 4:25:46 PM
2,GazeClick,big,20.000,up,2.635,0.233,0.967,0.733,0,0,0,0,0,0.967,0.000,0,04Oct / 4:26:19 PM
2,GazeClick,big,20.000,down,1.938,0.223,1.077,0.855,0,0,0,0,0,1.077,0.000,0,04Oct / 4:26:23 PM
2,GazeClick,small,30.000,down,2.429,0.222,0.955,0.733,0,4,0,4,0,0.955,0.000,0,04Oct / 4:26:29 PM
2,GazeClick,small,20.000,up,1.842,0.222,0.800,0.577,0,2,0,1,1,0.800,0.000,0,04Oct / 4:26:33 PM
2,GazeClick,small,20.000,down,2.032,0.222,0.944,0.722,0,2,0,2,0,0.944,0.000,0,04Oct / 4:26:37 PM
2,GazeClick,big,40.000,up,1.823,0.222,1.122,0.900,0,0,0,0,0,1.122,0.000,0,04Oct / 4:26:41 PM
2,GazeClick,big,40.000,down,2.447,0.222,0.833,0.610,0,0,0,0,0,0.833,0.000,0,04Oct / 4:26:46 PM
2,GazeClick,big,30.000,up,2.016,0.233,0.800,0.566,0,0,0,0,0,0.800,0.000,0,04Oct / 4:26:50 PM
2,GazeClick,big,30.000,down,2.007,0.222,1.089,0.866,0,0,0,0,0,1.089,0.000,0,04Oct / 4:26:54 PM
2,GazeClick,medium,30.000,down,2.020,0.222,0.766,0.544,0,1,1,0,0,0.766,0.000,0,04Oct / 4:26:59 PM
2,GazeClick,medium,20.000,up,1.611,0.222,0.888,0.666,0,0,0,0,0,0.888,0.000,0,04Oct / 4:27:03 PM
2,GazeClick,medium,20.000,down,1.769,0.222,0.744,0.522,0,1,0,1,0,0.744,0.000,0,04Oct / 4:27:07 PM
2,GazeClick,small,40.000,up,2.048,0.222,0.888,0.666,0,5,0,3,2,0.888,0.000,0,04Oct / 4:27:11 PM
2,GazeClick,small,40.000,down,2.583,0.223,0.878,0.655,0,9,0,5,4,0.878,0.000,0,04Oct / 4:27:16 PM
1,ControllerClick,small,40.000,up,11.219,9999.000,9999.000,9999.000,1,14,0,1,13,9999.000,9999.000,9999,06Oct / 10:13:25 AM
1,ControllerClick,small,40.000,down,9.491,9999.000,9999.000,9999.000,0,1,0,0,1,9999.000,9999.000,9999,06Oct / 10:13:59 AM
1,ControllerClick,small,30.000,up,9.209,9999.000,9999.000,9999.000,0,0,0,0,0,9999.000,9999.000,9999,06Oct / 10:14:15 AM
1,ControllerClick,medium,30.000,down,6.793,9999.000,9999.000,9999.000,0,0,0,0,0,9999.000,9999.000,9999,06Oct / 10:14:24 AM
1,ControllerClick,medium,20.000,up,4.997,9999.000,9999.000,9999.000,0,0,0,0,0,9999.000,9999.000,9999,06Oct / 10:14:32 AM
1,ControllerClick,medium,20.000,down,4.112,9999.000,9999.000,9999.000,0,0,0,0,0,9999.000,9999.000,9999,06Oct / 10:14:39 AM
1,ControllerClick,medium,40.000,up,4.381,9999.000,9999.000,9999.000,0,0,0,0,0,9999.000,9999.000,9999,06Oct / 10:14:46 AM
1,ControllerClick,medium,40.000,down,5.151,9999.000,9999.000,9999.000,0,0,0,0,0,9999.000,9999.000,9999,06Oct / 10:14:54 AM
1,ControllerClick,medium,30.000,up,3.966,9999.000,9999.000,9999.000,0,0,0,0,0,9999.000,9999.000,9999,06Oct / 10:15:00 AM
1,ControllerClick,small,30.000,down,4.913,9999.000,9999.000,9999.000,0,0,0,0,0,9999.000,9999.000,9999,06Oct / 10:15:08 AM
1,GazeDwell,small,30.000,down,6.585,9999.000,9999.000,9999.000,0,2,0,2,0,9999.000,9999.000,9999,06Oct / 10:16:11 AM
1,GazeDwell,small,20.000,up,5.014,9999.000,9999.000,9999.000,0,7,5,0,2,9999.000,9999.000,9999,06Oct / 10:16:18 AM
1,GazeDwell,small,20.000,down,2.962,9999.000,9999.000,9999.000,0,0,0,0,0,9999.000,9999.000,9999,06Oct / 10:16:23 AM
1,GazeDwell,big,40.000,up,2.253,9999.000,9999.000,9999.000,0,0,0,0,0,9999.000,9999.000,9999,06Oct / 10:16:27 AM
1,GazeDwell,big,40.000,down,1.844,9999.000,9999.000,9999.000,0,0,0,0,0,9999.000,9999.000,9999,06Oct / 10:16:31 AM
1,GazeDwell,small,40.000,up,3.801,9999.000,9999.000,9999.000,0,10,0,10,0,9999.000,9999.000,9999,06Oct / 10:16:37 AM
1,GazeDwell,small,40.000,down,3.815,9999.000,9999.000,9999.000,0,2,0,2,0,9999.000,9999.000,9999,06Oct / 10:16:43 AM
1,GazeDwell,small,30.000,up,3.673,9999.000,9999.000,9999.000,0,4,0,4,0,9999.000,9999.000,9999,06Oct / 10:16:49 AM
1,GazeDwell,big,20.000,up,1.743,9999.000,9999.000,9999.000,0,0,0,0,0,9999.000,9999.000,9999,06Oct / 10:16:53 AM
1,GazeDwell,big,20.000,down,1.511,9999.000,9999.000,9999.000,0,0,0,0,0,9999.000,9999.000,9999,06Oct / 10:16:56 AM
1,GazeClick,big,40.000,up,3.063,9999.000,9999.000,9999.000,0,1,0,0,1,9999.000,9999.000,9999,06Oct / 10:17:32 AM
1,GazeClick,big,40.000,down,2.644,9999.000,9999.000,9999.000,0,0,0,0,0,9999.000,9999.000,9999,06Oct / 10:17:38 AM
1,GazeClick,medium,40.000,up,2.357,9999.000,9999.000,9999.000,0,0,0,0,0,9999.000,9999.000,9999,06Oct / 10:17:43 AM
1,GazeClick,medium,40.000,down,2.570,9999.000,9999.000,9999.000,0,0,0,0,0,9999.000,9999.000,9999,06Oct / 10:17:48 AM
1,GazeClick,medium,30.000,up,1.784,9999.000,9999.000,9999.000,0,0,0,0,0,9999.000,9999.000,9999,06Oct / 10:17:52 AM
1,GazeClick,small,40.000,up,2.453,9999.000,9999.000,9999.000,0,9,1,5,3,9999.000,9999.000,9999,06Oct / 10:17:58 AM
1,GazeClick,small,40.000,down,3.867,9999.000,9999.000,9999.000,0,1,0,1,0,9999.000,9999.000,9999,06Oct / 10:18:04 AM
1,GazeClick,small,30.000,up,2.947,9999.000,9999.000,9999.000,0,2,0,1,1,9999.000,9999.000,9999,06Oct / 10:18:10 AM
1,GazeClick,small,30.000,down,1.728,9999.000,9999.000,9999.000,0,0,0,0,0,9999.000,9999.000,9999,06Oct / 10:18:15 AM
1,GazeClick,small,20.000,up,2.863,9999.000,9999.000,9999.000,0,3,1,2,0,9999.000,9999.000,9999,06Oct / 10:18:20 AM
1,GazeClick,small,20.000,down,1.999,9999.000,9999.000,9999.000,0,0,0,0,0,9999.000,9999.000,9999,06Oct / 10:18:25 AM
1,GazeClick,medium,30.000,down,2.023,9999.000,9999.000,9999.000,0,0,0,0,0,9999.000,9999.000,9999,06Oct / 10:18:29 AM
2,ControllerClick,small,30.000,down,8.308,0.233,3.010,2.777,0,0,0,0,0,3.010,0.000,0,06Oct / 10:19:18 AM
2,ControllerClick,small,20.000,up,4.902,0.222,1.322,1.100,0,2,0,2,0,1.322,0.000,0,06Oct / 10:19:27 AM
2,ControllerClick,small,20.000,down,4.783,0.222,1.233,1.011,0,0,0,0,0,1.233,0.000,0,06Oct / 10:19:35 AM
2,ControllerClick,big,40.000,up,4.098,0.222,1.122,0.900,0,0,0,0,0,1.122,0.000,0,06Oct / 10:19:41 AM
2,ControllerClick,big,40.000,down,3.056,0.222,0.800,0.577,0,0,0,0,0,0.800,0.000,0,06Oct / 10:19:46 AM
